06,26,苹果,2.79,元/斤,涨
03,28,苹果,2.68,元/斤,跌
11,06,苹果,2.66,元/斤,涨
10,11,苹果,2.54,元/斤,涨
09,23,苹果,2.94,元/斤,涨
09,24,苹果,2.94,元/斤,平
09,25,苹果,2.98,元/斤,涨
09,26,苹果,3.04,元/斤,涨
09,27,苹果,2.86,元/斤,跌
09,29,苹果,2.63,元/斤,跌
09,30,苹果,2.54,元/斤,跌
10,01,苹果,2.54,元/斤,平
10,02,苹果,2.58,元/斤,涨
10,03,苹果,2.57,元/斤,跌
10,04,苹果,2.59,元/斤,涨
10,05,苹果,2.63,元/斤,涨
10,06,苹果,2.47,元/斤,跌
10,07,苹果,2.49,元/斤,涨
10,08,苹果,2.45,元/斤,跌
10,09,苹果,2.49,元/斤,涨
10,10,苹果,2.45,元/斤,跌
10,12,苹果,2.49,元/斤,跌
10,14,苹果,2.5,元/斤,涨
10,15,苹果,2.41,元/斤,跌
10,16,苹果,2.44,元/斤,涨
10,17,苹果,2.33,元/斤,跌
10,18,苹果,2.6,元/斤,涨
10,21,苹果,2.62,元/斤,涨
10,22,苹果,2.61,元/斤,跌
10,23,苹果,2.62,元/斤,涨
10,24,苹果,2.64,元/斤,涨
10,25,苹果,2.65,元/斤,涨
10,28,苹果,2.68,元/斤,涨
10,29,苹果,2.66,元/斤,跌
10,30,苹果,2.67,元/斤,涨
10,31,苹果,2.7,元/斤,涨
11,01,苹果,2.59,元/斤,跌
11,04,苹果,2.67,元/斤,涨
11,05,苹果,2.56,元/斤,跌
12,10,苹果,2.21,元/斤,涨
12,11,苹果,2.16,元/斤,跌
12,12,苹果,2.34,元/斤,涨
12,13,苹果,2.19,元/斤,跌
12,16,苹果,2.04,元/斤,跌
12,17,苹果,2.11,元/斤,涨
12,18,苹果,2.12,元/斤,涨
12,19,苹果,2.15,元/斤,涨
12,23,苹果,2.04,元/斤,跌
12,24,苹果,2.06,元/斤,涨
12,25,苹果,1.97,元/斤,跌
12,20,苹果,2.22,元/斤,涨
12,26,苹果,2.09,元/斤,涨
12,27,苹果,5.24,元/斤,涨
12,30,苹果,5.37,元/斤,涨
12,31,苹果,5.41,元/斤,涨
11,07,苹果,2.64,元/斤,跌
11,08,苹果,2.64,元/斤,平
11,11,苹果,2.6,元/斤,跌
11,12,苹果,2.55,元/斤,跌
11,13,苹果,2.52,元/斤,跌
11,14,苹果,2.44,元/斤,跌
11,15,苹果,2.44,元/斤,平
11,18,苹果,2.38,元/斤,跌
11,19,苹果,2.32,元/斤,跌
11,20,苹果,2.48,元/斤,涨
11,21,苹果,2.45,元/斤,跌
11,22,苹果,2.51,元/斤,涨
11,25,苹果,2.4,元/斤,跌
11,26,苹果,2.39,元/斤,跌
11,27,苹果,2.36,元/斤,跌
11,28,苹果,2.36,元/斤,平
11,29,苹果,1.76,元/斤,跌
12,02,苹果,2.88,元/斤,涨
12,03,苹果,2.96,元/斤,涨
12,04,苹果,3.08,元/斤,涨
12,05,苹果,3.04,元/斤,跌
12,06,苹果,2.33,元/斤,跌
03,29,苹果,2.76,元/斤,涨
04,01,苹果,3.38,元/斤,涨
04,02,苹果,3.42,元/斤,涨
04,03,苹果,3.38,元/斤,跌
04,04,苹果,3.37,元/斤,跌
04,10,苹果,3.46,元/斤,涨
04,11,苹果,3.61,元/斤,涨
04,08,苹果,2.91,元/斤,涨
12,09,苹果,2.2,元/斤,跌
01,02,苹果,2.35,元/斤,跌
01,03,苹果,2.3,元/斤,跌
01,04,苹果,2.35,元/斤,跌
01,07,苹果,2.36,元/斤,跌
01,08,苹果,2.29,元/斤,跌
01,09,苹果,2.43,元/斤,涨
01,10,苹果,2.4,元/斤,跌
01,11,苹果,2.38,元/斤,跌
01,14,苹果,2.33,元/斤,跌
01,15,苹果,2.39,元/斤,跌
01,16,苹果,2.37,元/斤,跌
01,17,苹果,2.36,元/斤,跌
01,18,苹果,2.26,元/斤,跌
01,21,苹果,2.3,元/斤,跌
01,22,苹果,2.3,元/斤,跌
01,23,苹果,2.26,元/斤,跌
01,24,苹果,2.38,元/斤,涨
01,25,苹果,2.38,元/斤,跌
01,28,苹果,2.37,元/斤,跌
01,29,苹果,2.4,元/斤,涨
06,27,苹果,2.77,元/斤,跌
06,28,苹果,2.96,元/斤,涨
07,01,苹果,3.72,元/斤,涨
07,02,苹果,3.72,元/斤,平
07,03,苹果,3.72,元/斤,平
07,04,苹果,3.72,元/斤,平
07,05,苹果,3.72,元/斤,平
07,08,苹果,3.72,元/斤,平
07,09,苹果,5.20,元/斤,涨
07,10,苹果,7.23,元/斤,涨
07,11,苹果,4.83,元/斤,跌
07,12,苹果,2.6,元/斤,跌
04,12,苹果,3.57,元/斤,跌
04,15,苹果,3.57,元/斤,平
04,16,苹果,2.97,元/斤,跌
04,17,苹果,2.94,元/斤,跌
04,18,苹果,3.08,元/斤,涨
04,19,苹果,3.07,元/斤,跌
04,22,苹果,3.74,元/斤,涨
04,23,苹果,3.75,元/斤,跌
04,24,苹果,3.84,元/斤,涨
04,25,苹果,3.87,元/斤,跌
04,26,苹果,3.25,元/斤,跌
04,28,苹果,3.12,元/斤,跌
04,29,苹果,2.91,元/斤,跌
04,30,苹果,2.96,元/斤,跌
05,05,苹果,3.25,元/斤,跌
05,06,苹果,3.73,元/斤,跌
05,07,苹果,3.93,元/斤,涨
05,08,苹果,3.95,元/斤,涨
05,09,苹果,3.25,元/斤,跌
05,10,苹果,3.4,元/斤,涨
05,13,苹果,3.23,元/斤,跌
05,14,苹果,3.29,元/斤,涨
05,15,苹果,3.31,元/斤,跌
05,16,苹果,3.27,元/斤,涨
05,17,苹果,3.34,元/斤,涨
05,20,苹果,3.15,元/斤,跌
01,30,苹果,2.45,元/斤,涨
01,31,苹果,2.42,元/斤,跌
02,01,苹果,2.44,元/斤,涨
02,04,苹果,2.63,元/斤,涨
02,09,苹果,2.49,元/斤,跌
02,11,苹果,2.49,元/斤,跌
02,12,苹果,2.36,元/斤,跌
02,13,苹果,2.33,元/斤,涨
02,14,苹果,2.38,元/斤,涨
02,15,苹果,2.43,元/斤,涨
02,18,苹果,2.43,元/斤,跌
02,19,苹果,2.48,元/斤,涨
02,20,苹果,2.6,元/斤,跌
02,21,苹果,2.56,元/斤,跌
02,22,苹果,2.49,元/斤,跌
02,25,苹果,2.42,元/斤,跌
02,26,苹果,2.54,元/斤,涨
02,27,苹果,2.53,元/斤,跌
02,28,苹果,2.6,元/斤,涨
03,01,苹果,2.63,元/斤,涨
07,15,苹果,2.63,元/斤,涨
07,16,苹果,2.98,元/斤,涨
07,17,苹果,2.97,元/斤,跌
07,18,苹果,2.85,元/斤,跌
07,19,苹果,3.39,元/斤,涨
07,22,苹果,2.49,元/斤,跌
07,23,苹果,2.7,元/斤,涨
07,24,苹果,3.05,元/斤,涨
07,25,苹果,3.23,元/斤,跌
07,26,苹果,3.18,元/斤,跌
07,29,苹果,3,元/斤,跌
07,30,苹果,2.79,元/斤,跌
07,31,苹果,3.23,元/斤,涨
08,01,苹果,3.03,元/斤,跌
08,02,苹果,2.54,元/斤,跌
08,05,苹果,2.48,元/斤,跌
08,06,苹果,2.47,元/斤,跌
08,07,苹果,2.25,元/斤,跌
08,08,苹果,2.26,元/斤,涨
08,09,苹果,2.25,元/斤,跌
08,12,苹果,2.13,元/斤,跌
08,13,苹果,2.59,元/斤,涨
08,14,苹果,2.55,元/斤,跌
05,21,苹果,2.9,元/斤,跌
05,22,苹果,2.87,元/斤,跌
05,23,苹果,3.35,元/斤,涨
05,24,苹果,3.65,元/斤,涨
05,27,苹果,3.89,元/斤,涨
05,28,苹果,3.81,元/斤,跌
05,29,苹果,3.5,元/斤,跌
05,30,苹果,4.53,元/斤,涨
05,31,苹果,4.96,元/斤,涨
06,03,苹果,3.47,元/斤,跌
06,04,苹果,3.15,元/斤,跌
06,05,苹果,3.63,元/斤,涨
06,06,苹果,3.68,元/斤,跌
06,11,苹果,4.09,元/斤,跌
06,10,苹果,4.8,元/斤,涨
06,12,苹果,3.07,元/斤,跌
06,13,苹果,2.88,元/斤,跌
06,14,苹果,2.86,元/斤,跌
06,17,苹果,4.41,元/斤,涨
06,18,苹果,3.69,元/斤,跌
06,19,苹果,3.16,元/斤,跌
06,20,苹果,3.21,元/斤,涨
06,21,苹果,2.94,元/斤,跌
06,24,苹果,3.75,元/斤,涨
06,25,苹果,2.69,元/斤,跌
03,04,苹果,2.53,元/斤,跌
03,05,苹果,2.54,元/斤,跌
03,06,苹果,2.57,元/斤,跌
03,07,苹果,2.55,元/斤,跌
03,08,苹果,2.58,元/斤,跌
03,11,苹果,2.58,元/斤,跌
03,12,苹果,2.63,元/斤,跌
03,13,苹果,2.54,元/斤,跌
03,14,苹果,2.75,元/斤,涨
03,15,苹果,2.72,元/斤,跌
03,18,苹果,2.62,元/斤,跌
03,19,苹果,2.67,元/斤,跌
03,20,苹果,2.7,元/斤,涨
03,21,苹果,2.63,元/斤,跌
03,22,苹果,2.63,元/斤,跌
03,25,苹果,2.75,元/斤,涨
03,26,苹果,2.67,元/斤,跌
03,27,苹果,2.73,元/斤,涨
08,15,苹果,2.55,元/斤,平
08,16,苹果,2.41,元/斤,跌
08,19,苹果,2.36,元/斤,跌
08,20,苹果,2.29,元/斤,跌
08,21,苹果,2.28,元/斤,跌
08,22,苹果,2.32,元/斤,涨
08,23,苹果,2.39,元/斤,涨
08,26,苹果,2.39,元/斤,平
08,28,苹果,2.78,元/斤,涨
08,29,苹果,2.79,元/斤,涨
08,30,苹果,2.78,元/斤,跌
09,02,苹果,2.92,元/斤,涨
09,03,苹果,2.86,元/斤,跌
09,04,苹果,3,元/斤,涨
09,05,苹果,3.07,元/斤,涨
09,06,苹果,3.06,元/斤,跌
09,09,苹果,3.12,元/斤,涨
09,10,苹果,3.14,元/斤,涨
09,11,苹果,3.24,元/斤,涨
09,12,苹果,3.23,元/斤,跌
09,16,苹果,3.27,元/斤,涨
09,17,苹果,3.13,元/斤,跌
09,18,苹果,3.09,元/斤,跌
09,19,苹果,3.02,元/斤,跌
09,20,苹果,2.86,元/斤,跌
