03,28,鸭梨,7.1,元/公斤,平
06,26,鸭梨,12.2,元/公斤,平
09,20,鸭梨,3.5,元/公斤,平
01,30,鸭梨,6.2,元/公斤,平
01,31,鸭梨,6.7,元/公斤,涨
02,01,鸭梨,6.7,元/公斤,平
02,04,鸭梨,5.5,元/公斤,跌
02,09,鸭梨,6.2,元/公斤,涨
02,11,鸭梨,4.2,元/公斤,跌
02,12,鸭梨,5.8,元/公斤,涨
02,13,鸭梨,5.8,元/公斤,平
12,24,鸭梨,3.4,元/公斤,平
12,23,鸭梨,3.4,元/公斤,涨
12,25,鸭梨,3.4,元/公斤,平
12,27,鸭梨,2.6,元/公斤,跌
12,30,鸭梨,3.4,元/公斤,涨
12,31,鸭梨,3.4,元/公斤,平
12,26,鸭梨,2.7,元/公斤,跌
12,11,鸭梨,2.5,元/公斤,跌
12,12,鸭梨,3.4,元/公斤,涨
12,13,鸭梨,3.4,元/公斤,平
12,16,鸭梨,3.4,元/公斤,平
12,17,鸭梨,3.4,元/公斤,平
12,19,鸭梨,2.5,元/公斤,跌
12,18,鸭梨,3.4,元/公斤,平
12,20,鸭梨,2.5,元/公斤,平
09,24,鸭梨,3.5,元/公斤,平
09,25,鸭梨,3.5,元/公斤,平
09,23,鸭梨,3.5,元/公斤,平
09,26,鸭梨,3.5,元/公斤,平
09,27,鸭梨,3.5,元/公斤,平
09,29,鸭梨,3.5,元/公斤,平
09,30,鸭梨,3.5,元/公斤,平
10,03,鸭梨,3.5,元/公斤,平
10,01,鸭梨,3.5,元/公斤,平
10,04,鸭梨,3.5,元/公斤,平
10,06,鸭梨,3.5,元/公斤,平
10,02,鸭梨,3.5,元/公斤,平
10,07,鸭梨,3.5,元/公斤,平
10,09,鸭梨,2.5,元/公斤,平
10,11,鸭梨,2.1,元/公斤,平
10,12,鸭梨,2.1,元/公斤,平
10,14,鸭梨,4,元/公斤,涨
10,15,鸭梨,2.1,元/公斤,跌
10,16,鸭梨,4,元/公斤,涨
10,08,鸭梨,2.5,元/公斤,跌
10,10,鸭梨,2.1,元/公斤,跌
10,17,鸭梨,2.4,元/公斤,跌
10,22,鸭梨,4,元/公斤,平
10,23,鸭梨,2.4,元/公斤,跌
10,24,鸭梨,2.4,元/公斤,平
10,25,鸭梨,4,元/公斤,涨
10,28,鸭梨,4,元/公斤,平
10,29,鸭梨,4,元/公斤,平
10,18,鸭梨,4,元/公斤,涨
10,21,鸭梨,4,元/公斤,平
10,30,鸭梨,4,元/公斤,平
11,01,鸭梨,2.4,元/公斤,跌
11,04,鸭梨,2.4,元/公斤,平
11,05,鸭梨,3.4,元/公斤,涨
01,02,鸭梨,4.2,元/公斤,平
10,31,鸭梨,4,元/公斤,平
01,03,鸭梨,5.5,元/公斤,涨
01,04,鸭梨,4.2,元/公斤,跌
01,07,鸭梨,5.5,元/公斤,涨
01,08,鸭梨,4.2,元/公斤,跌
01,09,鸭梨,4.2,元/公斤,平
01,10,鸭梨,4.2,元/公斤,平
01,11,鸭梨,4.2,元/公斤,平
01,14,鸭梨,4.6,元/公斤,涨
01,15,鸭梨,4.2,元/公斤,跌
01,16,鸭梨,4.2,元/公斤,平
01,17,鸭梨,4.2,元/公斤,平
01,18,鸭梨,4.2,元/公斤,平
01,21,鸭梨,5.5,元/公斤,涨
01,22,鸭梨,5.9,元/公斤,涨
01,23,鸭梨,5.9,元/公斤,平
01,24,鸭梨,5.8,元/公斤,跌
01,25,鸭梨,5.8,元/公斤,平
01,28,鸭梨,5.5,元/公斤,跌
01,29,鸭梨,6.2,元/公斤,涨
03,29,鸭梨,7.1,元/公斤,平
04,01,鸭梨,5.2,元/公斤,跌
04,03,鸭梨,7.1,元/公斤,平
04,04,鸭梨,7.1,元/公斤,平
04,02,鸭梨,7.1,元/公斤,涨
04,08,鸭梨,5.5,元/公斤,跌
06,27,鸭梨,10,元/公斤,跌
06,28,鸭梨,12.2,元/公斤,涨
07,01,鸭梨,10,元/公斤,跌
07,02,鸭梨,12.5,元/公斤,涨
11,06,鸭梨,2.1,元/公斤,跌
11,07,鸭梨,2.1,元/公斤,平
11,11,鸭梨,3.4,元/公斤,平
11,12,鸭梨,2.1,元/公斤,跌
11,13,鸭梨,2.1,元/公斤,平
11,14,鸭梨,2.1,元/公斤,平
11,08,鸭梨,3.4,元/公斤,涨
11,15,鸭梨,2.1,元/公斤,平
11,18,鸭梨,3.4,元/公斤,涨
11,19,鸭梨,2.1,元/公斤,跌
11,20,鸭梨,3.4,元/公斤,涨
11,22,鸭梨,1.9,元/公斤,平
11,25,鸭梨,3.4,元/公斤,涨
11,26,鸭梨,1.9,元/公斤,跌
11,27,鸭梨,3.4,元/公斤,涨
11,21,鸭梨,1.9,元/公斤,跌
11,28,鸭梨,1.9,元/公斤,跌
11,29,鸭梨,3.4,元/公斤,涨
12,02,鸭梨,3.4,元/公斤,平
12,03,鸭梨,3.4,元/公斤,平
12,04,鸭梨,2.7,元/公斤,跌
12,05,鸭梨,3.4,元/公斤,涨
12,06,鸭梨,3.4,元/公斤,平
12,09,鸭梨,3.4,元/公斤,平
02,14,鸭梨,5.8,元/公斤,平
02,15,鸭梨,5.8,元/公斤,平
02,19,鸭梨,5.5,元/公斤,平
02,20,鸭梨,5.8,元/公斤,涨
02,18,鸭梨,5.5,元/公斤,跌
02,21,鸭梨,5.8,元/公斤,平
02,22,鸭梨,5.8,元/公斤,平
02,25,鸭梨,5.5,元/公斤,跌
04,10,鸭梨,7.3,元/公斤,涨
04,11,鸭梨,7.3,元/公斤,平
04,12,鸭梨,7.3,元/公斤,平
04,16,鸭梨,7.3,元/公斤,涨
04,17,鸭梨,7.5,元/公斤,涨
04,18,鸭梨,8.2,元/公斤,涨
04,19,鸭梨,8.2,元/公斤,平
04,15,鸭梨,4.6,元/公斤,跌
04,22,鸭梨,5.6,元/公斤,跌
04,23,鸭梨,9,元/公斤,涨
04,24,鸭梨,9,元/公斤,平
04,25,鸭梨,9,元/公斤,平
04,26,鸭梨,9,元/公斤,平
04,28,鸭梨,9.6,元/公斤,涨
04,29,鸭梨,9.6,元/公斤,涨
04,30,鸭梨,9.6,元/公斤,涨
05,05,鸭梨,9.6,元/公斤,平
05,07,鸭梨,9.6,元/公斤,涨
05,06,鸭梨,5.6,元/公斤,跌
05,08,鸭梨,9.6,元/公斤,平
05,09,鸭梨,10,元/公斤,涨
05,10,鸭梨,10,元/公斤,平
05,13,鸭梨,5.6,元/公斤,跌
05,14,鸭梨,10.8,元/公斤,涨
05,15,鸭梨,10.8,元/公斤,平
05,16,鸭梨,9.6,元/公斤,跌
05,17,鸭梨,10.8,元/公斤,涨
05,20,鸭梨,2.4,元/公斤,跌
07,04,鸭梨,12.5,元/公斤,平
07,05,鸭梨,12.5,元/公斤,平
07,08,鸭梨,10,元/公斤,跌
07,03,鸭梨,12.5,元/公斤,平
07,09,鸭梨,12.5,元/公斤,涨
07,10,鸭梨,10,元/公斤,跌
07,11,鸭梨,10,元/公斤,平
07,12,鸭梨,10,元/公斤,平
07,15,鸭梨,10,元/公斤,平
07,16,鸭梨,10,元/公斤,平
07,17,鸭梨,10,元/公斤,平
07,19,鸭梨,10,元/公斤,平
07,22,鸭梨,10,元/公斤,平
07,23,鸭梨,10,元/公斤,平
07,24,鸭梨,10,元/公斤,平
07,18,鸭梨,10,元/公斤,平
07,25,鸭梨,10,元/公斤,平
07,26,鸭梨,10,元/公斤,平
07,29,鸭梨,10,元/公斤,平
07,30,鸭梨,10,元/公斤,平
07,31,鸭梨,10,元/公斤,平
08,01,鸭梨,10,元/公斤,平
08,02,鸭梨,10,元/公斤,平
08,05,鸭梨,10,元/公斤,平
08,06,鸭梨,10,元/公斤,平
08,08,鸭梨,10,元/公斤,平
08,09,鸭梨,10,元/公斤,平
08,12,鸭梨,10,元/公斤,平
08,13,鸭梨,10,元/公斤,平
08,07,鸭梨,10,元/公斤,平
08,15,鸭梨,8,元/公斤,跌
08,16,鸭梨,7,元/公斤,跌
08,14,鸭梨,10,元/公斤,平
12,10,鸭梨,3.4,元/公斤,平
02,26,鸭梨,7.2,元/公斤,涨
02,27,鸭梨,7.2,元/公斤,平
02,28,鸭梨,7.2,元/公斤,平
03,01,鸭梨,7.2,元/公斤,平
03,04,鸭梨,5.5,元/公斤,跌
03,05,鸭梨,7.1,元/公斤,涨
03,07,鸭梨,7,元/公斤,平
03,08,鸭梨,7,元/公斤,平
03,11,鸭梨,7,元/公斤,平
03,12,鸭梨,7,元/公斤,平
03,13,鸭梨,7,元/公斤,平
03,15,鸭梨,7,元/公斤,平
03,06,鸭梨,7,元/公斤,跌
03,19,鸭梨,7,元/公斤,涨
03,20,鸭梨,7,元/公斤,平
03,18,鸭梨,5.3,元/公斤,跌
03,22,鸭梨,7.1,元/公斤,平
03,14,鸭梨,7,元/公斤,平
03,25,鸭梨,5.3,元/公斤,跌
03,26,鸭梨,7.1,元/公斤,涨
03,27,鸭梨,7.1,元/公斤,平
05,21,鸭梨,10.8,元/公斤,涨
05,22,鸭梨,10.8,元/公斤,平
03,21,鸭梨,7.1,元/公斤,涨
05,23,鸭梨,11.3,元/公斤,涨
05,24,鸭梨,12.1,元/公斤,涨
05,27,鸭梨,9.4,元/公斤,跌
05,28,鸭梨,12.1,元/公斤,涨
05,29,鸭梨,12.1,元/公斤,平
05,31,鸭梨,12.1,元/公斤,平
06,03,鸭梨,10.7,元/公斤,涨
06,04,鸭梨,10.7,元/公斤,平
05,30,鸭梨,12.1,元/公斤,平
06,05,鸭梨,10.7,元/公斤,平
06,10,鸭梨,9.4,元/公斤,平
06,11,鸭梨,9.4,元/公斤,平
06,06,鸭梨,9.4,元/公斤,跌
06,12,鸭梨,9.4,元/公斤,平
06,13,鸭梨,9.4,元/公斤,平
06,14,鸭梨,9.4,元/公斤,平
06,17,鸭梨,10,元/公斤,涨
06,18,鸭梨,10,元/公斤,平
06,19,鸭梨,12.2,元/公斤,涨
06,21,鸭梨,12.2,元/公斤,涨
06,24,鸭梨,10,元/公斤,跌
06,25,鸭梨,12.2,元/公斤,涨
06,20,鸭梨,10,元/公斤,跌
08,19,鸭梨,6,元/公斤,跌
08,20,鸭梨,3.5,元/公斤,跌
08,21,鸭梨,3.5,元/公斤,平
08,22,鸭梨,3.5,元/公斤,平
08,23,鸭梨,3.5,元/公斤,平
08,26,鸭梨,3.5,元/公斤,平
08,28,鸭梨,3.5,元/公斤,平
08,29,鸭梨,3.5,元/公斤,平
08,30,鸭梨,3.5,元/公斤,平
09,02,鸭梨,3.5,元/公斤,平
09,03,鸭梨,3.5,元/公斤,平
09,04,鸭梨,3.5,元/公斤,平
09,05,鸭梨,3.5,元/公斤,平
09,06,鸭梨,3.5,元/公斤,平
09,09,鸭梨,3.5,元/公斤,平
09,10,鸭梨,3.5,元/公斤,平
09,11,鸭梨,3.5,元/公斤,平
09,12,鸭梨,3.5,元/公斤,平
09,17,鸭梨,3.5,元/公斤,平
09,19,鸭梨,3.5,元/公斤,平
09,16,鸭梨,3.5,元/公斤,平
09,18,鸭梨,3.5,元/公斤,平
